created_date,Price,Area,Bedrooms,Bathrooms,Parking_Spaces,extract_date,Latitude,Longitude,Rua,Bairro
2018-03-27,2680425.0,142,3,5,3,2024-11-25,-23.5363085,-46.67469825,Rua Minerva 243,Perdizes
2018-04-23,2950000.0,145,3,4,3,2024-11-25,-23.6238265,-46.69085515466071,Rua Santo Arcádio 321,Jardim das Acácias
2018-03-27,3350000.0,134,3,4,3,2024-11-25,-22.994974837273187,-45.53832836183107,Não Informado,Vila Olímpia
2021-08-25,1850000.0,136,3,5,3,2024-11-25,-23.53887025,-46.68287143702547,Rua Piracuama 377,Perdizes
2018-03-27,2500000.0,118,3,4,3,2024-11-25,-23.58305256710846,-46.67229738152434,Rua Brasília 45,Itaim Bibi
2021-06-04,2950000.0,140,3,5,3,2024-11-25,-23.605939349434603,-46.66985829087896,Rua Gaivota,Moema
2018-03-27,3500000.0,221,3,5,4,2024-11-25,-23.531274272717717,-46.667520984384765,Rua Doutor Cândido Espinheira,Perdizes
2019-02-22,10850000.0,363,3,5,4,2024-11-25,-23.57257991746032,-46.658584906349205,Rua Guarará 316,Jardim Paulista
2018-03-27,18000000.0,472,3,6,6,2024-11-25,-23.50338232347761,-46.63583919861132,Avenida Braz Leme,Santana
2021-10-28,1390000.0,136,3,5,4,2024-11-25,-23.52463383694213,-46.54444242690987,Rua Padre João,Penha de França
2018-03-28,5000000.0,220,3,5,4,2024-11-25,-23.553757266357973,-46.71416790882457,Rua Massacá,Alto de Pinheiros
2022-09-23,3299000.0,215,3,5,4,2024-11-25,-23.495901532790583,-46.63411327208014,Rua Conselheiro Pedro Luís 167,Santana
2018-03-28,4500000.0,326,3,5,4,2024-11-25,-23.5274261,-46.69618530000213,Rua Fábia 517,Vila Romana
2023-10-24,3100000.0,192,3,4,4,2024-11-25,-23.618743991877132,-46.68137648440344,Rua Gabriele D'Annunzio 695,Campo Belo
2018-03-28,1300000.0,165,3,5,4,2024-11-25,-23.64583212215761,-46.66861735401503,Rua Engenheiro Jorge Oliva 161,Vila Mascote
2018-03-27,1060000.0,120,3,4,5,2024-11-25,-23.48830855,-46.6152333,Rua Feliciano Bicudo 201,Vila Paulicéia
2021-10-07,2998000.0,149,4,4,2,2024-11-25,-23.607622407356345,-46.6685981529014,Avenida Bem-te-vi 221,Moema
2019-11-05,917310.0,110,4,4,2,2024-11-25,-23.641624491261123,-46.73553484357041,Avenida Alberto Augusto Alves 180,Vila Andrade
2018-03-27,2200000.0,230,4,5,2,2024-11-25,-22.31683972050236,-49.057225150200615,Rua Rio de Janeiro,Higienópolis
2018-03-28,1950000.0,170,4,4,2,2024-11-25,-23.59965736540795,-46.663935741172814,Rua Gaivota 301,Moema
2018-03-27,4250000.0,215,4,5,2,2024-11-25,-23.58201506044492,-46.67449954380559,Rua Jesuíno Arruda 134,Itaim Bibi
2018-03-28,1539680.0,130,4,4,2,2024-11-25,-23.52226115,-46.7337426,Rua Carlos Weber 87,Vila Leopoldina
2018-03-28,999090.0,125,4,6,2,2024-11-25,-23.536922500000003,-46.71801769352589,Rua Coelho de Carvalho 87,Alto da Lapa
2020-02-27,1440000.0,128,4,5,2,2024-11-25,-23.633490797574343,-46.73971827062283,Rua Carvalho de Freitas 420,Vila Andrade
2019-05-16,1490000.0,208,4,5,3,2024-11-25,-23.5736651023866,-46.63453323006878,Rua Safira 400,Aclimação
2023-12-06,2180000.0,150,4,5,3,2024-11-25,-23.579006471245226,-46.63366549776696,Rua Guimarães Passos 224,Vila Mariana
2019-08-01,1500000.0,237,4,5,3,2024-11-25,-23.53542795,-46.67715024468303,Rua Apiacás 351,Perdizes
2018-03-27,1500000.0,157,4,5,3,2024-11-25,-23.622231353646125,-46.66995399444336,Rua Pascal 760,Campo Belo
2018-03-30,1670000.0,240,4,5,3,2024-11-25,-23.5729303,-46.6350798,Rua Júpiter 233,Aclimação
2018-03-27,1700000.0,236,4,4,3,2024-11-25,-23.541510223025234,-46.65871760536896,Rua Doutor Albuquerque Lins 1304,Santa Cecília
2018-03-27,1425000.0,160,4,4,3,2024-11-25,-23.5730763167496,-46.59138820481397,Rua Vitoantônio Del Vecchio 226,Parque da Mooca
2018-10-06,1400000.0,170,4,4,3,2024-11-25,-23.6273968,-46.739646,Rua Clodion 23,Vila Andrade
2018-03-27,910000.0,167,4,5,3,2024-11-25,-23.535940375918365,-46.52569955959184,Rua Antônio de Souza Campos 105,Vila Matilde
2019-02-12,1602317.3015935991,125,4,4,3,2024-11-25,-23.5625212,-46.600673403627454,Rua Tabajaras 205,Mooca
2024-01-12,4900000.0,425,4,7,7,2024-11-25,-23.54910582062408,-46.56218060436305,Rua Antônio Camardo 593,Vila Gomes Cardim
2022-04-08,1090000.0,213,4,4,4,2024-11-25,-23.62787739583676,-46.73893365674121,Rua José de Oliveira Coelho 170,Vila Andrade
2023-10-24,11000000.0,349,4,6,5,2024-11-25,-23.572673352313394,-46.65846306306348,Rua Guarará 829,Jardim Paulista
2018-03-27,2640000.0,200,4,5,4,2024-11-25,-23.59167541266451,-46.62431973402081,Rua Agnaldo Manuel dos Santos 150,Jardim Vila Mariana
2018-03-27,2490000.0,194,4,7,4,2024-11-25,-23.59167541266451,-46.62431973402081,Rua Agnaldo Manuel dos Santos 65,Jardim Vila Mariana
2018-03-27,2200000.0,300,4,6,4,2024-11-25,-23.592234886929905,-46.62754044460165,Rua João Luís Vives 61,Jardim Vila Mariana
2018-03-27,2300000.0,202,4,5,4,2024-11-25,-23.59167541266451,-46.62431973402081,Rua Agnaldo Manuel dos Santos 150,Jardim Vila Mariana
2018-03-27,2000000.0,162,4,6,4,2024-11-25,-23.59071179463445,-46.62525541696142,Rua Condillac 420,Jardim Vila Mariana
2018-03-27,3480000.0,375,4,5,6,2024-11-25,-23.59065698422146,-46.623672233844,Rua Luís Molina 110,Jardim Vila Mariana
2018-03-27,4300000.0,250,4,7,4,2024-11-25,-23.5890128086892,-46.62456704707158,Rua Dionísio da Costa 45,Vila Mariana
2018-03-27,2530000.0,198,4,5,4,2024-11-25,-23.59167541266451,-46.62431973402081,Rua Agnaldo Manuel dos Santos 65,Jardim Vila Mariana
2018-03-27,820000.0,50,1,1,1,2024-11-25,-23.5512422,-46.65510160647672,Rua da Consolação 1515,Consolação
2022-08-11,525000.0,31,1,1,1,2024-11-25,-23.57080855,-46.65765663956469,Alameda Campinas 1213,Jardim Paulista
2018-05-02,520000.0,39,1,1,1,2024-11-25,-23.5524016,-46.6523258,Rua Dona Antônia de Queirós 88,Consolação
2021-10-28,450000.0,35,1,1,1,2024-11-25,-23.603819843689223,-46.659525769931534,Avenida Moema 100,Moema
2023-10-24,426000.0,50,1,1,1,2024-11-25,-23.557107438904016,-46.60750918344152,Rua Borges de Figueiredo 803,Mooca
2023-07-24,770000.0,42,1,1,1,2024-11-25,-23.536627235582632,-46.56860501062624,Rua Cândido Vale 772,Tatuapé
2018-03-27,1602317.3015935991,49,1,1,1,2024-11-25,-23.618468923386363,-46.674645431148775,Rua Constantino de Sousa 1044,Campo Belo
2018-03-27,2100000.0,69,1,2,1,2024-11-25,-23.61193785,-46.66624035963922,Avenida dos Imarés 295,Indianópolis
2018-03-28,954216.0,50,1,2,1,2024-11-25,-23.62493998837156,-46.68660785860788,Avenida Santo Amaro 4800,Santo Amaro
2023-07-24,980000.0,58,1,2,1,2024-11-25,-23.59858270235716,-46.68454843871705,Avenida Doutor Cardoso de Melo 1130,Vila Olímpia
2018-03-27,1899000.0,65,1,2,1,2024-11-25,-23.5892049,-46.6839228,Rua Leopoldo Couto Magalhães Júnior 1098,Itaim Bibi
2018-03-27,1900000.0,80,1,2,1,2024-11-25,-23.562643375412662,-46.66279022097893,Alameda Franca 1608,Jardim Paulista
2018-03-27,760000.0,42,1,2,1,2024-11-25,-23.61896915,-46.68174833147724,Rua Gabriele D'Annunzio 48,Campo Belo
2018-08-08,789990.0,47,1,2,1,2024-11-25,-23.53640091223787,-46.68946309744071,Avenida Pompéia 322,Vila Pompéia
2018-03-27,650000.0,46,1,2,1,2024-11-25,-23.5364214,-46.65384105248432,Avenida Angélica 391,Santa Cecília
2022-07-21,529920.0,54,2,1,1,2024-11-25,-23.548257866492687,-46.60610254581498,Rua Frei Gaspar 220,Mooca
2022-06-27,680000.0,70,2,1,1,2024-11-25,-23.6029940604341,-46.67736530486265,Rua Professor Vahia de Abreu 275,Vila Olímpia
2024-09-20,570000.0,45,2,1,1,2024-11-25,-23.5738486,-46.5317371,Avenida Cipriano Rodrigues 240,Vila Formosa
2018-03-28,485000.0,47,2,1,1,2024-11-25,-23.5400092,-46.5784097,Rua Henrique Sertório 564,Tatuapé
2021-10-29,698657.0,55,2,1,1,2024-11-25,-23.51803358213405,-46.71700486559819,Rua Fortunato Ferraz 365,Vila Anastácio
2018-03-27,850000.0,83,2,1,1,2024-11-25,-23.55895125,-46.67635519447717,Rua Alves Guimarães 385,Pinheiros
2018-03-27,350000.0,50,2,1,1,2024-11-25,-23.61322364008953,-46.5999931671369,Rua Viena,Sacomã
2021-02-26,430000.0,57,2,1,1,2024-11-25,-21.868633054770807,-51.84768300945981,Rua Lopes de Oliveira 112,Barra Funda
2018-03-27,360000.0,55,2,1,1,2024-11-25,-23.4920681,-47.4628049,Não Informado,Vila Palmeiras
2018-03-27,1350000.0,70,2,1,2,2024-11-25,-23.59880645,-46.63036871506182,Rua Bitencourt Sampaio 195,Vila Mariana
2018-06-06,2200000.0,80,2,1,2,2024-11-25,-23.151672,-47.0537507,Rua Salto,Paraíso
2018-03-28,650000.0,52,2,1,2,2024-11-25,-23.54146849307769,-46.5657154661454,Rua Vilela 1075,Tatuapé
2018-03-27,1049050.0,92,2,1,2,2024-11-25,-23.495562666601373,-46.63624211747642,Alameda Afonso Schmidt 100,Santa Teresinha
2022-07-20,1299970.0,78,2,1,2,2024-11-25,-23.5643074193909,-46.65820076240564,Alameda Casa Branca 351,Jardim Paulista
2018-03-30,1784980.0,89,2,1,2,2024-11-25,-23.5327295199439,-46.674951311283046,Rua Doutor Homem de Melo 1188,Perdizes
2018-03-28,899000.0,50,2,1,2,2024-11-25,-23.6165886,-46.6698531,Rua Antônio de Macedo Soares 878,Campo Belo
2022-08-11,1378000.0,81,2,1,2,2024-11-25,-23.5693711,-46.6582342,Rua Batataes 558,Jardim Paulista
2018-09-19,1970000.0,66,2,1,2,2024-11-25,-23.59419877287137,-46.68907520756905,Rua São Tomé,Vila Olímpia
2018-03-27,1500000.0,73,2,1,2,2024-11-25,-23.56470614665846,-46.69292111443046,Rua Cardeal Arcoverde,Pinheiros
2018-03-27,1272000.0,57,2,1,2,2024-11-25,-23.571835915524197,-46.656493167160434,Alameda Joaquim Eugênio de Lima 1360,Jardim Paulista
2018-05-03,1500000.0,69,2,2,1,2024-11-25,-23.546106010153967,-46.6898795505635,Rua José Augusto Penteado 72,Sumaré
2018-03-27,660000.0,100,2,2,1,2024-11-25,-23.52833486159828,-46.655259142571786,Rua Conselheiro Brotero 1000,Santa Cecília
2018-03-28,669000.0,66,2,2,1,2024-11-25,-23.5289755476554,-46.570298266251534,Rua São Felipe,Parque São Jorge
2020-07-31,800000.0,63,2,2,1,2024-11-25,-23.60100538593616,-46.607408264778186,Rua Dona Leopoldina,Ipiranga
2018-09-19,745000.0,60,2,2,1,2024-11-25,-23.57418666671774,-46.64466902626352,Rua Abílio Soares,Paraíso
2022-12-13,540000.0,67,2,2,1,2024-11-25,-23.5431724,-46.64990518769836,Não Informado,Socorro
2018-03-27,1602317.3015935991,50,2,2,1,2024-11-25,-23.5512648,-46.6141496,Rua Ernesto de Castro 235,Brás
2023-03-28,520000.0,56,2,2,2,2024-11-25,-23.64686490610052,-46.6687691075628,Rua Praia do Castelo 1,Vila Mascote
2020-07-22,1299000.0,76,2,2,2,2024-11-25,-23.582379332220302,-46.633768562756856,Rua Gaspar Lourenço 95,Vila Mariana
2020-10-06,1370000.0,95,2,2,2,2024-11-25,-23.60634085,-46.66113566131786,Avenida Jurema 45,Indianópolis
2018-03-28,580000.0,66,2,2,2,2024-11-25,-23.52881485007172,-46.577733896931385,Rua Ulisses Cruz,Tatuapé
2019-09-02,870000.0,76,2,2,2,2024-11-25,-23.506431725322862,-46.627017565736,Rua Aviador Gil Guilherme 51,Santana
2018-03-27,869000.0,99,2,2,2,2024-11-25,-23.57852564724446,-46.70630430722243,Avenida Morumbi 390,Morumbi
2018-03-27,495440.0,59,2,2,2,2024-11-25,-23.4827725,-46.6012259923077,Rua Ladário 423,Parada Inglesa
2018-03-27,1050000.0,79,2,2,2,2024-11-25,-23.612357936897364,-46.61786142479614,Avenida Bosque da Saúde 970,Saúde
2023-06-29,1320000.0,110,2,2,2,2024-11-25,-23.527605556926265,-46.69936419621968,Rua Marco Aurélio 600,Vila Romana
2018-03-27,1350000.0,75,2,3,1,2024-11-25,-23.5363085,-46.67469825,Rua Minerva 327,Perdizes
2018-03-27,850000.0,98,2,3,1,2024-11-25,-23.5410352,-46.564983704347824,Rua Apucarana 342,Tatuapé
2018-03-28,1100000.0,95,2,3,1,2024-11-25,-23.56666765,-46.65694434382471,Rua Pamplona 1080,Jardim Paulista
2018-03-28,790000.0,103,2,3,1,2024-11-25,-23.55103177827046,-46.675439703014455,Rua Cardoso de Almeida,Perdizes
2023-06-29,1380000.0,106,2,3,1,2024-11-25,-23.559814300972302,-46.672394281906655,Rua Oscar Freire,Pinheiros
2018-03-27,785000.0,66,2,3,1,2024-11-25,-23.602552267716536,-46.67593540314961,Avenida Doutor Cardoso de Melo 146,Vila Olímpia
2021-02-08,2980000.0,103,2,3,2,2024-11-25,-23.6006423,-46.6749353,Rua Casa do Ator 90,Vila Olímpia
2018-03-28,1380000.0,115,2,3,2,2024-11-25,-23.6493548,-46.7026508,Rua Padre José de Anchieta 657,Santo Amaro
2024-02-08,1620000.0,85,2,3,2,2024-11-25,-23.5793263,-46.6379563,Rua Doutor Nicolau de Sousa Queirós 467,Vila Mariana
2023-12-15,649000.0,68,2,3,2,2024-11-25,-23.602050984339336,-46.60649616286015,Avenida Doutor Gentil de Moura 856,Ipiranga
2023-05-31,850000.0,84,2,3,2,2024-11-25,-23.56894335,-46.5959301,Rua Cônego Antônio Lessa 353,Parque da Mooca
2018-03-30,1490000.0,84,2,3,2,2024-11-25,-23.53796505,-46.67124372854936,Não Informado,Sumaré
2018-03-28,2080000.0,115,2,3,2,2024-11-25,-23.607907888677413,-46.63245192525106,Rua Correia de Lemos,Chácara Inglesa
2018-03-27,1610000.0,115,2,3,2,2024-11-25,-23.58160124016699,-46.605855535810505,Rua Cipriano Barata,Ipiranga
2024-09-11,1290000.0,85,2,3,2,2024-11-25,-23.54775475534286,-46.689143011674574,Rua João Moura,Pinheiros
2018-03-27,630000.0,69,3,1,1,2024-11-25,-23.523458891340304,-46.64539212023324,Rua Jaraguá,Bom Retiro
2018-03-27,350000.0,75,3,1,1,2024-11-25,-23.46187906030214,-46.58579426062163,Avenida Paulo Lincoln do Valle Pontin 426,Jaçanã
2018-03-27,900000.0,115,3,1,1,2024-11-25,-23.63414095,-46.69225295,Rua João Pimenta,Santo Amaro
2018-03-27,900000.0,115,3,1,1,2024-11-25,-23.63414095,-46.69225295,Rua João Pimenta 105,Santo Amaro
2018-03-27,480000.0,64,3,1,1,2024-11-25,-23.5293046,-46.5166401,Não Informado,Vila Esperança
2018-03-27,345000.0,62,3,1,1,2024-11-25,-23.62695855,-46.60445181942231,Rua Marquês de Lages 1532,Vila Moraes
2018-03-27,435000.0,62,3,1,1,2024-11-25,-23.65825795235575,-46.67967134036595,Avenida Interlagos 1880,Jardim Marajoara
2018-03-27,1550000.0,178,3,1,2,2024-11-25,-23.605451,-46.656111065052,Alameda dos Anapurus 603,Indianópolis
2018-03-27,1599980.0,97,3,1,2,2024-11-25,-23.59357974489885,-46.645881210745216,Rua Sena Madureira 1266,Vila Clementino
2018-03-27,1350000.0,110,3,1,2,2024-11-25,-23.53337097664705,-46.69272377909571,Rua Doutor Miranda de Azevedo,Vila Anglo Brasileira
2018-03-27,1200000.0,160,3,1,2,2024-11-25,-23.540855109273775,-46.67060226787167,Rua Cardoso de Almeida 1204,Perdizes
2021-11-23,909970.0,76,3,1,2,2024-11-25,-23.537343640425444,-46.70699137865646,Rua Tonelero 1511,Vila Ipojuca
2018-03-27,1200000.0,135,3,2,1,2024-11-25,-23.582948573066,-46.67512203255715,Rua Tabapuã 460,Itaim Bibi
2018-03-28,392000.0,69,3,2,1,2024-11-25,-23.511842912656608,-46.5553794074383,Avenida Condessa Elisabeth de Robiano 2118,Jardim América da Penha
2021-09-29,1850000.0,161,3,2,1,2024-11-25,-23.564887103833644,-46.65996522571171,Alameda Franca,Jardim Paulista
2018-03-30,658000.0,92,3,2,2,2024-11-25,-23.5788885,-46.5735575,Avenida Vila Ema 1006,Vila Ema
2018-03-27,1198000.0,108,3,2,2,2024-11-25,-23.57707629449393,-46.61437615309707,Rua Pereira da Nóbrega 324,Vila Monumento
2022-08-11,1900000.0,126,3,2,2,2024-11-25,-23.6062817,-46.66291567028021,Avenida Jandira 185,Indianópolis
2018-10-06,799990.0,78,3,2,2,2024-11-25,-23.49382075,-46.62645037390035,Rua Voluntários da Pátria 3003,Santana
2024-08-16,830000.0,95,3,2,2,2024-11-25,-23.602050984339336,-46.60649616286015,Avenida Doutor Gentil de Moura 856,Ipiranga
2020-08-11,550000.0,97,3,2,2,2024-11-25,-23.549024948453606,-46.74905579394188,Avenida Presidente Altino 386,Jaguaré
2018-03-30,645000.0,64,3,2,2,2024-11-25,-23.58277715,-46.58008479638466,Rua Cavour 399,Vila Prudente
2018-03-27,1500000.0,115,3,2,2,2024-11-25,-23.6493548,-46.7026508,Rua Padre José de Anchieta 657,Santo Amaro
2018-12-18,999000.0,78,3,2,2,2024-11-25,-23.55392955,-46.53531831473728,Rua Juca Mendes 420,Vila Carrão
2021-03-24,1278000.0,115,3,3,1,2024-11-25,-23.548756872841413,-46.6917770433963,Rua Harmonia 34754,Sumarezinho
2018-03-27,1200000.0,108,3,3,1,2024-11-25,-23.571011098734434,-46.65567791195296,Alameda Joaquim Eugênio de Lima 268,Jardim Paulista
2018-06-26,780000.0,81,3,3,1,2024-11-25,-23.530247000000003,-46.7042659706113,Rua Tonelero 265,Vila Ipojuca
2018-03-27,1755000.0,117,3,3,1,2024-11-25,-23.557695019674952,-46.67348653966876,Rua Artur de Azevedo 436,Cerqueira César
2020-07-08,900000.0,80,3,3,1,2024-11-25,-23.59406223852597,-46.61766462709932,Praça Pinheiro da Cunha 207,Ipiranga
2018-03-27,1450000.0,135,3,3,1,2024-11-25,-23.568052,-46.6493296,Avenida Brigadeiro Luís Antônio 2819,Jardim Paulista
2018-03-27,1899970.0,115,3,3,2,2024-11-25,-23.600109163418946,-46.66930881113463,Avenida Jacutinga 25,Indianópolis
2018-03-27,2299000.0,121,3,3,2,2024-11-25,-23.60357002306674,-46.66587607863487,Alameda Jauaperi,Moema
2018-03-27,1100000.0,105,3,3,2,2024-11-25,-23.52930154964381,-46.72683577518923,Rua Schilling,Vila Leopoldina
2018-03-27,3780000.0,270,3,3,2,2024-11-25,-23.5430561,-46.66077084483122,Rua Pernambuco 46,Higienópolis
2018-03-27,1100000.0,109,3,3,2,2024-11-25,-23.581576630464017,-46.61869568504502,Rua Mariz e Barros 326,Jardim da Glória
2023-10-24,1990000.0,110,3,3,2,2024-11-25,-23.56889322891909,-46.653201024244105,Alameda Fernão Cardim 666,Jardim Paulista
2023-10-24,1325000.0,100,3,3,2,2024-11-25,-23.519040314518183,-46.66940465190275,Avenida Thomas Edison 1434,Barra Funda
2018-03-27,1100000.0,106,3,3,2,2024-11-25,-23.591088683466914,-46.62679269457719,Rua Ibaragui Nissui 115,Jardim Vila Mariana
2023-07-24,2847000.0,217,3,3,2,2024-11-25,-23.536702371471087,-46.67691955071153,Rua Iperoig 1358,Perdizes
2023-07-24,660000.0,92,3,3,2,2024-11-25,-23.56169885999124,-46.596352874335615,Rua Visconde de Inhomerim 1593,Mooca
2023-07-24,1300000.0,100,3,3,2,2024-11-25,-23.54458991686243,-46.68771411986,Rua Herculano 1000,Sumaré
2023-10-24,1350000.0,112,3,3,2,2024-11-25,-23.56890326609173,-46.65879829523595,Rua Pamplona 737,Jardim Paulista
2018-03-28,1280000.0,116,3,3,3,2024-11-25,-23.589686756924078,-46.62604536621954,Rua Dionísio da Costa 63,Vila Mariana
2018-03-27,1250000.0,120,3,3,3,2024-11-25,-23.47899645,-46.6332975234434,Rua Sousa Lopes 65,Lauzane Paulista
2018-03-27,6500000.0,210,3,3,3,2024-11-25,-23.594975584840984,-46.69179270532023,Avenida Doutor Cardoso de Melo,Vila Olímpia
2018-03-28,1090000.0,116,3,3,3,2024-11-25,-23.47909406434473,-46.65062670572566,Rua Conselheiro Moreira de Barros 00,Lauzane Paulista
2018-03-30,2600000.0,180,3,3,3,2024-11-25,-23.5296595,-46.65189388826502,Não Informado,Santa Cecília
2018-03-27,3900000.0,280,3,5,2,2024-11-25,-23.59599017276933,-46.64046786855686,Rua Doutor Diogo de Faria,Vila Clementino
2018-03-27,2300000.0,210,3,4,2,2024-11-25,-23.56517238769489,-46.65596553169343,Alameda Jaú 704,Jardim Paulista
2018-07-23,2800000.0,166,3,4,2,2024-11-25,-23.596620640817168,-46.64053054927741,Rua Professor Francisco de Castro 80,Vila Mariana
2018-03-27,840000.0,143,3,4,2,2024-11-25,-23.629890499044397,-46.73198743487806,Rua Itamatai 17,Vila Andrade
2024-08-16,869900.0,180,3,4,2,2024-11-25,-23.72309085,-46.5363927,Rua Tiradentes 95,Santa Terezinha
2018-03-27,1699000.0,129,3,5,2,2024-11-25,-23.53423646653762,-46.72457451541899,Rua Carlos Weber 8,Vila Leopoldina
2022-03-22,2350000.0,140,3,5,2,2024-11-25,-23.60686904897852,-46.628091225057446,Rua Santo Irineu 307,Bosque da Saúde
2018-03-27,1340000.0,163,3,5,2,2024-11-25,-23.596620640817168,-46.64053054927741,Rua Professor Francisco de Castro 180,Vila Mariana
2023-08-02,2100000.0,154,3,5,2,2024-11-25,-23.59065698422146,-46.623672233844,Rua Luís Molina 125,Jardim Vila Mariana
2018-03-27,2500000.0,155,3,5,3,2024-11-25,-23.6541146730677,-46.69396724542714,Rua Leme do Prado 275,Santo Amaro
2018-03-27,3690000.0,151,3,4,3,2024-11-25,-23.587458264408024,-46.67362157558843,Rua Benedito Lapin 197,Itaim Bibi
2018-03-27,1860000.0,195,3,5,3,2024-11-25,-23.62787739583676,-46.73893365674121,Rua José de Oliveira Coelho,Vila Andrade
2024-10-18,3300000.0,185,3,4,3,2024-11-25,-23.618743991877132,-46.68137648440344,Rua Gabriele D'Annunzio,Campo Belo
2023-08-22,1130000.0,121,3,4,3,2024-11-25,-23.63464501815399,-46.73204102019686,Rua Alcantarilla,Vila Andrade
2018-03-27,1065000.0,128,3,5,3,2024-11-25,-23.64583212215761,-46.66861735401503,Rua Engenheiro Jorge Oliva,Vila Mascote
2018-03-27,1889000.0,105,3,5,3,2024-11-25,-23.52550405774648,-46.69925851549296,Rua Cipião 471,Vila Romana
2024-08-16,1380000.0,133,3,5,3,2024-11-25,-23.49277555,-46.63857235,Rua Copacabana 406,Santa Teresinha
2018-03-27,1498500.0,123,3,4,3,2024-11-25,-23.56216935,-46.59499037425168,Rua Padre Raposo 765,Mooca
2018-03-27,2200000.0,190,3,5,3,2024-11-25,-23.65825795235575,-46.67967134036595,Avenida Interlagos 800,Jardim Marajoara
2021-02-08,9499000.0,317,3,5,4,2024-11-25,-23.60206872815032,-46.66344167551564,Avenida Sabiá 668,Indianópolis
2018-03-30,3349000.0,221,3,5,4,2024-11-25,-23.531274272717717,-46.667520984384765,Rua Doutor Cândido Espinheira,Perdizes
2018-03-30,3089000.0,223,3,5,4,2024-11-25,-23.52708120395728,-46.69914447917493,Rua Fábia,Vila Romana
2018-03-27,2200000.0,180,3,4,4,2024-11-25,-23.622103229289426,-46.67356001369373,Rua Conde de Porto Alegre,Campo Belo
2018-03-27,3500000.0,189,3,4,4,2024-11-25,-23.56877181932276,-46.66176308487709,Rua Caçapava,Jardim Paulista
2018-03-27,1810000.0,217,3,5,4,2024-11-25,-23.5730763167496,-46.59138820481397,Rua Vitoantônio Del Vecchio,Parque da Mooca
2023-05-25,1500000.0,190,3,4,4,2024-11-25,-23.61704151987156,-46.6448296500675,Avenida Afonso Mariano Fagundes 425,Saúde
2018-03-27,1685000.0,132,4,4,2,2024-11-25,-23.608319345673976,-46.62438704915726,Avenida Itaboraí 109,Bosque da Saúde
2018-03-27,2599000.0,300,4,4,2,2024-11-25,-23.58077537725328,-46.59043518962038,Rua Chamantá 1227,Vila Prudente
2018-03-28,7500000.0,250,4,5,2,2024-11-25,-23.580216953189343,-46.68665942806574,Rua Tucumã,Jardim Europa
2024-06-12,950000.0,150,4,4,2,2024-11-25,-23.4598261,-46.62140573832208,Rua Almeida Mercês 120,Tremembé
2023-10-25,2150000.0,107,4,4,2,2024-11-25,-23.56890326609173,-46.65879829523595,Rua Pamplona 237,Jardim Paulista
2021-02-08,3900000.0,200,4,5,2,2024-11-25,-23.60797125,-46.65839963541278,Alameda dos Anapurus 965,Indianópolis
2018-03-27,1602317.3015935991,158,4,5,2,2024-11-25,-23.59963763795697,-46.63573529981514,Rua Loefgren 2527,Vila Clementino
2018-03-27,2309000.0,186,4,4,3,2024-11-25,-23.5396976,-46.65708251331658,Rua São Vicente de Paulo 598,Santa Cecília
2023-10-03,4865000.0,217,4,6,3,2024-11-25,-23.559814300972302,-46.672394281906655,Rua Oscar Freire 1460,Pinheiros
2023-07-24,2000000.0,160,4,5,3,2024-11-25,-23.6108116419668,-46.66291444557798,Avenida Iraí 1282,Indianópolis
2023-07-24,980000.0,150,4,5,3,2024-11-25,-23.493722653141678,-46.62816875642551,Rua Francisca Júlia 572,Santana
2023-07-24,2560000.0,193,4,5,3,2024-11-25,-23.61454273865504,-46.66346120721147,Avenida dos Imarés 1057,Indianópolis
2023-07-24,4300000.0,378,4,5,3,2024-11-25,-23.53399765,-46.65529,Rua Doutor Albuquerque Lins 1754,Santa Cecília
2018-03-27,5000000.0,221,4,6,3,2024-11-25,-23.5287082,-46.69566387468031,Rua Vespasiano 650,Vila Romana
2018-03-28,4490000.0,215,4,6,3,2024-11-25,-23.58353484699563,-46.67488377053856,Rua Professor Tamandaré Toledo 104,Itaim Bibi
2019-02-13,8500000.0,337,4,6,5,2024-11-25,-23.55139745,-46.56969503148586,Rua Itapeti 141,Vila Gomes Cardim
2018-03-27,22701900.0,403,4,4,5,2024-11-25,-23.5721117585034,-46.66111134013605,Rua Caconde 527,Jardim Paulista
2018-03-27,1450000.0,195,4,4,4,2024-11-25,-23.62787739583676,-46.73893365674121,Rua José de Oliveira Coelho 585,Vila Andrade
2018-03-27,2200000.0,280,4,6,4,2024-11-25,-23.644992042054284,-46.67328526262149,Avenida Washington Luís 1576,Santo Amaro
2018-03-27,3250000.0,223,4,6,4,2024-11-25,-23.65825795235575,-46.67967134036595,Avenida Interlagos 800,Jardim Marajoara
2018-03-28,1650000.0,326,4,5,4,2024-11-25,-23.63308130436349,-46.73312845377042,Rua Itapimirum 558,Vila Andrade
2018-03-28,2650000.0,473,4,6,5,2024-11-25,-23.55621597201636,-46.564853435137664,Rua Maestro Tom Jobim 85,Jardim Anália Franco
2018-09-19,1500000.0,68,1,1,1,2024-11-25,-23.547423766281497,-46.69132817635255,Rua Paulistânia,Sumarezinho
2021-02-08,978000.0,70,1,1,1,2024-11-25,-23.620424199434197,-46.67045257285576,Rua Doutor Jesuíno Maciel 1682,Campo Belo
2018-03-27,1100000.0,40,1,1,1,2024-11-25,-23.59886435,-46.66394935,Rua Ministro Gabriel de Rezende Passos 521,Moema
