Created_Date,Price,Area,Bedrooms,Bathrooms,Parking_Spaces,Latitude,Longitude,Neighborhood
2022,1602317.3015935991,68,1,1,1,-23.55277175028152,-46.694242504267606,Vila Madalena
2022,1590000.0,75,1,1,2,-23.60198433478261,-46.67716814057971,Vila Olímpia
2022,1090000.0,55,1,1,2,-23.55381747792813,-46.69432484505696,Vila Madalena
2018,379000.0,38,1,1,2,-23.579650725541693,-46.62384568907622,Jardim da Glória
2018,425000.0,54,1,1,2,-23.5730763167496,-46.59138820481397,Parque da Mooca
2018,998900.0,47,1,1,2,-20.563686060204063,-47.38702267168944,Vila Lúcia
2018,2100000.0,70,1,1,2,-23.549195231549906,-46.60854123224767,Mooca
2018,1100000.0,70,1,2,1,-23.6021426,-46.66024545513263,Moema
2023,790000.0,61,1,2,1,-23.532523641916903,-46.69076306776216,Vila Pompéia
2021,1200000.0,64,1,2,1,-23.593110574754345,-46.63108583068917,Vila Mariana
2024,850000.0,55,1,2,1,-23.62740445,-46.6987219,Santo Amaro
2018,749000.0,70,1,2,1,-23.53183315,-46.744734968591295,Vila Leopoldina
2022,699000.0,50,1,2,1,-23.6058169,-46.66520855528678,Indianópolis
2018,1300000.0,74,1,2,2,-23.586086750781263,-46.68034341927989,Itaim Bibi
2021,850000.0,85,1,2,2,-23.53332035,-46.68165427452115,Perdizes
2021,1120000.0,70,1,2,2,-23.633089861163725,-46.69070998428428,Santo Amaro
2018,579690.0,60,1,2,2,-23.500046293906376,-46.62189694414439,Santana
2019,370000.0,70,1,2,2,-23.630587699667142,-46.73644710153039,Vila Andrade
2018,900000.0,80,1,2,2,-23.652559537882603,-46.636298371287374,Vila do Encontro
2022,2450000.0,123,1,2,3,-23.5961374,-46.68710660000001,Vila Olímpia
2018,1250000.0,92,1,2,3,-23.54553695395922,-46.68209837084486,Sumaré
2018,1280000.0,87,1,2,3,-23.57601585,-46.63442956558707,Vila Mariana
2022,2999980.0,105,1,2,3,-23.57012499980197,-46.700188012805405,Pinheiros
2018,2000000.0,128,1,2,3,-23.5961374,-46.68710660000001,Vila Olímpia
2023,510000.0,49,1,3,1,-23.631447648391227,-46.7386182428731,Vila Andrade
2018,900000.0,84,1,3,1,-23.48347976473521,-46.60998917850272,Tucuruvi
2018,1995000.0,82,1,3,1,-23.55960581376625,-46.66623633846884,Jardim Paulista
2020,990000.0,89,1,3,1,-23.563473700000003,-46.680006257142864,Pinheiros
2023,1200000.0,120,1,3,1,-23.5544125642232,-46.68190507083025,Pinheiros
2018,1799000.0,122,1,3,2,-23.558259572716462,-46.68857540984987,Pinheiros
2021,2400000.0,89,1,3,2,-23.601175591148284,-46.663632190592274,Moema
2024,1250000.0,89,1,3,2,-23.50047755,-46.630223107514695,Santana
2022,1200000.0,81,1,3,2,-23.5956098,-46.6835652,Vila Olímpia
2023,680000.0,90,1,3,2,-23.5606154,-46.6986104,Pinheiros
2018,4000000.0,133,1,3,3,-23.587075155339807,-46.68046188932039,Itaim Bibi
2018,3360000.0,165,1,3,3,-23.5943901,-46.6822487,Itaim Bibi
2018,1432342.0,68,2,1,1,-23.546106010153967,-46.6898795505635,Sumaré
2018,570000.0,62,2,1,1,-23.536179,-46.524605,Vila Matilde
2018,245000.0,60,2,1,1,-23.480079873267076,-46.74786244351559,Jardim Santa Mônica
2018,260000.0,56,2,1,1,-23.49854175,-46.5199189,Engenheiro Goulart
2024,230000.0,43,2,1,1,-23.44475615,-46.72735735,Jaraguá
2018,255000.0,41,2,1,1,-23.504204320905192,-46.68603058579792,Limão
2019,1100000.0,98,2,1,2,-23.57020547815768,-46.55318173957324,Vila Formosa
2018,1540000.0,96,2,1,2,-23.53143381827845,-46.72722695051036,Vila Leopoldina
2018,417650.0,60,2,1,2,-23.582091425473678,-46.76243648247386,Jardim Ester
2023,317000.0,65,2,1,2,-23.68582877694953,-46.63480839762305,Jardim Melo
2023,620000.0,707,2,1,2,-23.478783927930788,-46.61119742356931,Tucuruvi
2018,2550000.0,138,2,1,3,-23.602158724049,-46.66677758539444,Indianópolis
2018,1500000.0,96,2,1,3,-23.578424168349105,-46.64174355436954,Vila Mariana
2022,1820000.0,90,2,1,3,-23.523844065615737,-46.69178430395774,Água Branca
2021,1960000.0,155,2,1,3,-23.564272635170354,-46.649058935745614,Bela Vista
2018,1300000.0,120,2,1,3,-23.599535415157337,-46.67758799600911,Vila Olímpia
2018,1118486.0,309,2,1,4,-23.6151173,-46.7271935,Paraisópolis
2024,1118486.0,309,2,1,4,-23.6151173,-46.7271935,Paraisópolis
2018,735000.0,62,2,2,1,-23.533814987418573,-46.57482568678815,Tatuapé
2018,1484787.0,85,2,2,1,-23.560477141121105,-46.67190602347313,Pinheiros
2024,650000.0,64,2,2,1,-23.577214163982458,-46.60930881227764,Ipiranga
2022,463500.0,49,2,2,1,-23.522681662700563,-46.66530916043828,Barra Funda
2018,1230000.0,60,2,2,1,-23.5668567,-46.6907743,Pinheiros
2019,500000.0,44,2,2,1,-23.47750752891153,-46.60553968061352,Vila Mazzei
2024,561000.0,60,2,2,1,-23.4867869660796,-46.60189032491484,Parada Inglesa
2022,700000.0,80,2,2,1,-23.531474315952547,-46.55910794451173,Tatuapé
2018,1696000.0,77,2,2,1,-23.597578782734857,-46.681811357961536,Vila Olímpia
2019,763400.0,69,2,2,1,-23.54556735,-46.5859564,Quarta Parada
2018,1450000.0,129,2,2,1,-23.5660496,-46.65907193593172,Jardim Paulista
2018,1300000.0,65,2,2,2,-23.56889322891909,-46.653201024244105,Jardim Paulista
2021,2300000.0,97,2,2,2,-23.60943785,-46.66405153683281,Indianópolis
2024,1290000.0,63,2,2,2,-23.57601585,-46.63442956558707,Vila Mariana
2022,2790000.0,95,2,2,2,-23.6006423,-46.6749353,Vila Olímpia
2018,1350000.0,80,2,2,2,-23.54338676448382,-46.56024407252201,Vila Gomes Cardim
2022,6499000.0,80,2,2,3,-23.581668242508123,-46.67775181873294,Itaim Bibi
2019,2699980.0,141,2,2,3,-23.59061804530933,-46.64785319490549,Vila Mariana
2020,750000.0,110,2,2,3,-23.47580675,-46.63279453481132,Lauzane Paulista
2018,595000.0,70,2,2,3,-23.5697452,-46.7453482,Vila Butantã
2018,660000.0,62,2,2,3,-23.5538889,-46.59834449696461,Mooca
2018,1900000.0,256,2,2,5,-23.49277555,-46.63857235,Santa Teresinha
2018,680000.0,83,2,2,8,-23.56839510069254,-46.63733861233362,Aclimação
2020,1299980.0,140,2,2,4,-23.53165814233851,-46.6801212167507,Perdizes
2019,1299990.0,140,2,2,4,-23.53165106946309,-46.680116139250266,Perdizes
2018,550000.0,80,2,2,4,-23.4664042,-46.6334207,Parque Mandaqui
2022,1299990.0,140,2,2,4,-23.53172206965185,-46.68016654039511,Perdizes
2023,700000.0,64,2,2,120,-23.57961975,-46.572127900000005,Vila Prudente
2018,1560000.0,86,2,3,1,-23.53815860607776,-46.67660299115147,Perdizes
2018,870000.0,94,2,3,1,-23.5535279213608,-46.690566396799,Vila Madalena
2023,1800000.0,140,2,3,1,-23.538828671392725,-46.65649748883376,Santa Cecília
2023,790000.0,87,2,3,1,-23.627795453875585,-46.74200820995678,Vila Andrade
2022,1800000.0,148,2,3,1,-23.57374485,-48.02442576609145,Jardim Paulista
2018,1430000.0,119,2,3,1,-23.56208327167141,-46.65959172359016,Jardim Paulista
2021,1150000.0,101,2,3,2,-23.53771394243653,-46.5753679359926,Tatuapé
2020,710000.0,79,2,3,2,-23.6319525,-46.740329,Vila Andrade
2021,1032000.0,85,2,3,2,-23.5289755476554,-46.570298266251534,Parque São Jorge
2018,2000000.0,103,2,3,2,-23.622231353646125,-46.66995399444336,Campo Belo
2018,2250000.0,111,2,3,3,-23.59962140655188,-46.66214833057483,Moema
2019,2700000.0,140,2,3,3,-23.5326819,-46.67449245422535,Perdizes
2020,1788980.0,142,2,3,3,-23.589819331534606,-46.64847702297127,Vila Mariana
2018,1400000.0,111,2,3,3,-23.621659514712107,-46.615793471929294,Saúde
2018,1350000.0,88,2,3,3,-23.52825366949176,-46.70180936566329,Vila Romana
2022,1000000.0,84,2,3,3,-23.5411649,-46.68854269102881,Sumaré
2018,1950000.0,109,2,3,3,-23.58944515,-46.64750785,Vila Mariana
2022,2099990.0,177,2,3,3,-23.623279040993022,-46.67382946935149,Campo Belo
2018,7700000.0,268,2,3,4,-23.55960581376625,-46.66623633846884,Jardim Paulista
2018,7550000.0,325,2,3,6,-23.60269069013158,-46.65823949605263,Indianópolis
2018,990000.0,91,2,3,9,-23.626214877830066,-46.74037981364699,Vila Andrade
2018,2850000.0,202,2,3,4,-23.5557765,-46.5622613,Jardim Anália Franco
2018,2600000.0,220,2,3,4,-23.61008995523752,-46.68184699215069,Brooklin Novo
2021,2600000.0,176,2,3,4,-23.55563674112685,-46.56338558489581,Jardim Anália Franco
2018,1300000.0,140,2,3,4,-23.5317316,-46.67986328239248,Perdizes
2024,1100000.0,125,2,3,4,-23.48668415,-46.62793555325421,Santana
2018,3700000.0,161,2,4,1,-23.56818430321668,-46.662171898651714,Jardim Paulista
2018,1602317.3015935991,186,2,4,1,-23.5703155,-46.65576190138408,Jardim Paulista
2018,2650000.0,185,2,4,2,-23.6494686,-46.69473734039285,Santo Amaro
2024,1980000.0,154,2,4,2,-23.553806914501315,-46.538922605320295,Vila Carrão
2018,670000.0,80,2,4,2,-23.634377538785557,-46.73850125830927,Vila Andrade
2018,799000.0,109,2,5,2,-23.6319525,-46.740329,Vila Andrade
2018,2081528.0,119,2,4,2,-23.583097835750543,-46.634725195790736,Vila Mariana
2022,1498000.0,120,2,4,2,-23.5580933,-46.5989616,Mooca
2018,1349900.0,113,2,4,2,-23.57238247589924,-46.61110908178685,Vila Monumento
2018,5300000.0,213,2,5,3,-23.551291620315588,-46.7096345377254,Alto de Pinheiros
2018,1850000.0,147,2,4,3,-23.6208076,-46.6844333,Vila Cordeiro
2023,1602317.3015935991,142,2,4,3,-23.520000657416965,-46.72616383929069,Vila Leopoldina
2018,7555000.0,324,2,4,4,-23.60094185,-46.6565942,Indianópolis
2021,2500000.0,370,2,5,5,-23.62509795,-46.67639915,Campo Belo
2022,6750000.0,201,2,4,4,-23.55913734411964,-46.66483884486032,Cerqueira César
2020,2329990.0,400,2,4,4,-23.543232698893373,-46.65144182915056,Higienópolis
2018,1602317.3015935991,195,2,4,4,-23.624895287323262,-46.73813305222849,Vila Andrade
2021,636000.0,72,3,1,1,-23.542890798028782,-46.52828526389016,Vila Matilde
2018,215000.0,56,3,1,1,-23.5511248,-46.48057543705881,Conjunto Habitacional Padre Manoel de Paiva
2022,700000.0,82,3,1,1,-23.561824141725744,-46.62246368231918,Cambuci
2018,280000.0,67,3,1,1,-23.57249575,-46.77824705,Jardim D'Abril
2018,1700000.0,166,3,1,2,-23.633089861163725,-46.69070998428428,Santo Amaro
2022,1200000.0,102,3,1,2,-23.602613602362208,-46.67580290708662,Vila Olímpia
2018,870000.0,107,3,1,2,-23.63319031289507,-46.73521746910107,Vila Andrade
2018,980000.0,70,3,1,2,-23.5713843188516,-46.61747624874272,Cambuci
2018,1480000.0,289,3,1,2,-22.7510569625508,-47.64905889603437,Higienópolis
2018,1480000.0,93,3,1,2,-23.6256697,-46.6797248,Campo Belo
2019,410000.0,80,3,1,2,-23.52893618439237,-46.68079094284205,Vila Pompéia
2018,1602317.3015935991,70,3,1,2,-23.63634196028502,-46.7353732968388,Vila Andrade
2021,345000.0,67,3,1,3,-23.5823453,-46.58147905225461,Vila Prudente
2020,2800000.0,171,3,1,3,-23.586112391213184,-46.789784718046974,Jardim Arpoador
2023,1000000.0,185,3,1,3,-23.56832948571415,-46.65298997285358,Jardim Paulista
2018,1250000.0,92,3,1,3,-23.559392028772525,-46.699086298882825,Vila Madalena
2018,1749000.0,142,3,1,3,-23.48118175,-46.64474099234481,Lauzane Paulista
2024,510000.0,128,3,4,2,-23.6618587,-46.52683975,Centro
2023,1602317.3015935991,129,3,1,3,-23.633490797574343,-46.73971827062283,Vila Andrade
2018,1200000.0,168,3,1,4,-23.48011123633445,-46.61795060766845,Água Fria
2019,930000.0,137,3,1,4,-23.550873683706705,-46.5656235939841,Vila Gomes Cardim
2018,1825000.0,130,3,1,4,-23.5592486,-46.67817263573608,Pinheiros
2018,1500000.0,227,3,1,4,-23.57104385,-46.59019943046875,Parque da Mooca
2024,570000.0,72,3,2,1,-23.53309485,-46.68748644180064,Vila Pompéia
2018,1150000.0,84,3,2,1,-23.53453035,-46.68700324090297,Perdizes
2018,1250000.0,163,3,2,1,-23.56626755,-46.64901697616988,Bela Vista
2018,1299000.0,110,3,2,1,-23.60306985,-46.66606027038248,Indianópolis
2018,800000.0,84,3,2,1,-23.52809305,-46.68379591183224,Vila Pompéia
2023,530000.0,89,3,2,1,-23.55446935,-46.527947721889255,Vila Carrão
2021,1389000.0,110,3,2,2,-23.616468408741248,-46.622822217257934,Jardim da Saúde
2020,720000.0,93,3,2,2,-23.5270375,-46.65083078491048,Barra Funda
2018,1350000.0,104,3,2,2,-23.5384879,-46.717334168143424,Alto da Lapa
2024,725000.0,83,3,2,2,-23.627159274502805,-46.73716991285413,Vila Andrade
2018,1300000.0,98,3,2,2,-23.64811035,-46.66981739336694,Vila Mascote
2024,625000.0,66,3,2,2,-23.49190394758754,-46.63341576577229,Santana
2018,1349990.0,127,3,2,2,-23.536883899945902,-46.67842860484808,Perdizes
2021,7290000.0,172,3,2,3,-23.6062625,-46.67280041816877,Indianópolis
2018,1166000.0,138,3,2,3,-23.54680325,-46.55728043332246,Vila Gomes Cardim
2018,1170000.0,94,3,2,3,-23.610019272358272,-46.662171812587,Indianópolis
2023,1150000.0,94,3,2,3,-23.695374906405668,-46.50464225193344,Vila Luzita
2018,12500000.0,367,3,2,5,-23.60085692299475,-46.66493699314566,Indianópolis
2019,2900000.0,180,3,2,4,-23.55670089031135,-46.56718792679954,Jardim Anália Franco
2018,3500000.0,189,3,2,4,-23.56877181932276,-46.66176308487709,Jardim Paulista
2022,3189970.0,235,3,2,4,-23.61008995523752,-46.68184699215069,Brooklin Novo
2024,930000.0,107,3,4,2,-23.7095334,-46.55713169994827,Vila Lusitânia
2018,4990000.0,182,3,2,4,-23.60158770100952,-46.66575775235563,Moema
2018,1400000.0,130,3,3,1,-23.54619593242296,-46.65619363150617,Higienópolis
2018,1170000.0,170,3,3,1,-23.537680275898825,-46.66756817628581,Perdizes
2018,1380000.0,144,3,3,1,-23.5355971,-46.65919275294248,Santa Cecília
2019,1149990.0,87,3,3,1,-23.60263425,-46.680217,Vila Olímpia
2022,1810000.0,173,3,3,1,-23.5720156,-46.6473114,Paraíso
2018,900000.0,155,3,3,1,-23.5668911,-46.591448197485846,Mooca
2022,1250000.0,100,3,3,1,-23.58720186606897,-46.63292634980347,Vila Mariana
2021,1295000.0,110,3,3,1,-23.54799703224004,-46.65454841418472,Higienópolis
2018,1300000.0,83,3,3,2,-23.656551543408813,-46.70357627134497,Santo Amaro
2022,1800000.0,122,3,3,2,-23.534776209492115,-46.7182125274067,Alto da Lapa
2018,630000.0,160,3,3,2,-23.612746742419095,-46.72548393319582,Paraisópolis
2018,3700000.0,143,3,3,2,-23.618743991877132,-46.68137648440344,Campo Belo
2018,2300000.0,350,3,3,2,-23.560332084589795,-46.65444643047863,Bela Vista
2018,2700000.0,195,3,3,3,-23.571342208246588,-46.66219574322568,Jardim Paulista
2024,5800000.0,158,3,3,3,-23.5943901,-46.6822487,Itaim Bibi
2018,1380000.0,211,3,3,3,-23.559962040162485,-46.70017694549827,Pinheiros
2018,3500000.0,166,3,3,3,-23.529743857510734,-46.7086869264849,Vila Ipojuca
2018,2999990.0,190,3,3,3,-23.545488242765074,-46.65729403939101,Higienópolis
2019,1276000.0,210,3,3,3,-23.57894615,-46.67133635,Itaim Bibi
2018,3500000.0,137,3,3,3,-23.5947047,-46.69016345,Vila Olímpia
2018,1602317.3015935991,150,3,3,3,-23.55698968990809,-46.66440291879316,Cerqueira César
2018,1900000.0,210,3,3,4,-23.6048474,-46.65622640378625,Indianópolis
2018,2390000.0,277,3,3,4,-23.5892049,-46.6839228,Itaim Bibi
2024,1100000.0,128,3,4,2,-23.6618587,-46.52683975,Centro
2022,1602317.3015935991,125,3,3,4,-23.5137228,-46.62600613655272,Santana
2018,1602317.3015935991,187,3,3,4,-23.637121111006586,-46.73548325565649,Vila Andrade
2018,3150000.0,239,3,5,1,-23.5610825,-46.66090903289269,Jardim Paulista
2018,1650000.0,186,3,4,1,-23.538959484219184,-46.66838921419818,Perdizes
2018,534640.0,160,3,4,1,-23.653511,-46.69025865,Santo Amaro
2018,625000.0,85,3,4,1,-23.51280899084272,-46.62624467481749,Santana
2022,580000.0,116,3,4,1,-23.567125300220397,-46.62097099901335,Cambuci
2018,1850000.0,80,3,4,1,-23.555871027439245,-46.59352938343926,Mooca
2018,1280000.0,113,3,4,1,-23.57562242795916,-46.6507066999601,Vila Mariana
2018,1602317.3015935991,110,3,4,1,-23.604275688868952,-46.65675208588988,Indianópolis
2018,2380000.0,172,3,4,2,-23.573037427194635,-46.64746132802498,Paraíso
2018,1289000.0,108,3,4,2,-23.57238247589924,-46.61110908178685,Vila Monumento
2018,1250000.0,110,3,4,2,-23.5289755476554,-46.570298266251534,Parque São Jorge
2022,3332000.0,147,3,4,2,-23.601697700000003,-46.65979499573838,Indianópolis
2018,1350000.0,146,3,4,2,-23.59859914485416,-46.64803826375925,Vila Clementino
2020,2699970.0,155,3,4,2,-23.591610952245865,-46.63405410395462,Vila Mariana
2018,1600000.0,125,3,4,2,-23.530072,-46.73431933313398,Vila Leopoldina
2018,1450000.0,122,3,4,2,-23.48120156575424,-46.63928685196922,Lauzane Paulista
2018,1850000.0,125,3,4,2,-23.6246037,-46.68953486977654,Jardim das Acácias
2018,3800000.0,230,3,4,3,-23.5268313,-46.7312970000342,Vila Leopoldina
2022,2400000.0,151,3,4,3,-23.52888075,-46.68512135,Vila Pompéia
2018,1100000.0,122,3,4,3,-23.63464501815399,-46.73204102019686,Vila Andrade
2018,2300000.0,230,3,4,3,-23.537172138144225,-46.70384856842879,Vila Ipojuca
2018,1650000.0,176,3,4,3,-23.616468408741248,-46.622822217257934,Jardim da Saúde
2018,2100000.0,149,3,5,3,-23.637372,-46.669746,Vila Alexandria
2018,1900000.0,290,3,5,3,-23.597010098011367,-46.72490681041654,Vila Sônia
2018,1250000.0,189,3,5,3,-23.48473105,-46.62154171057931,Água Fria
2018,2000000.0,209,3,5,4,-23.633089861163725,-46.69070998428428,Santo Amaro
2019,1800000.0,253,3,6,5,-23.55832056905243,-46.56055457006014,Jardim Anália Franco
2018,4300000.0,233,3,5,4,-23.6240102,-46.6752365,Campo Belo
2018,9000000.0,375,3,6,5,-23.62509795,-46.67639915,Campo Belo
2023,2900000.0,350,3,4,4,-23.53494989929506,-46.6601573420288,Santa Cecília
2018,3500000.0,213,3,5,4,-23.620007575935897,-46.701493424123456,Santo Amaro
2018,8990000.0,330,3,6,5,-23.57136735268894,-46.65984047512341,Jardim Paulista
2022,2950000.0,179,3,5,4,-23.55670089031135,-46.56718792679954,Jardim Anália Franco
2018,2400000.0,157,3,5,4,-23.547480433610385,-46.57742006307655,Cidade Mãe do Céu
2018,3995000.0,213,3,4,4,-23.495901532790583,-46.63411327208014,Santana
2018,2449970.0,144,4,1,1,-23.5705085,-46.5869081,Parque da Mooca
2018,1300000.0,186,5,1,1,-23.533443313424343,-46.663267198927336,Perdizes
2019,1602317.3015935991,173,4,1,1,-23.57457262250761,-46.66782303338766,Jardim Paulista
2021,1980000.0,157,4,1,2,-23.5464065,-46.6879612,Perdizes
2018,2999800.0,136,4,1,2,-23.6042055,-46.613734750000006,Vila Dom Pedro I
2021,1544009.0,149,4,1,2,-23.607622407356345,-46.6685981529014,Moema
2024,1850000.0,140,4,1,2,-23.54469951974919,-46.60527208145948,Brás
2018,1914894.0,210,4,1,3,-23.60424525,-46.65596362998895,Indianópolis
2019,3349980.0,170,4,1,3,-23.57894615,-46.67133635,Itaim Bibi
2018,3990000.0,213,4,1,4,-23.58174677928228,-46.63190799434808,Vila Mariana
2018,5500000.0,400,4,1,4,-23.59968436861517,-46.660446151153735,Moema
2018,8918000.0,349,4,1,5,-23.572492762433864,-46.65867604391534,Jardim Paulista
2018,450000.0,130,4,2,1,-23.50101034444457,-46.62094994576282,Santana
2024,1383000.0,55,4,2,1,-23.55652785834165,-46.62943068364272,Liberdade
2018,935000.0,114,4,2,1,-23.57173402929608,-46.65486606956848,Jardim Paulista
2023,1149980.0,90,4,2,1,-23.501019896093908,-46.69998765503647,Freguesia do Ó
2018,668000.0,115,4,2,1,-23.536030943103448,-46.66685451896552,Perdizes
2019,1390000.0,114,4,2,1,-23.57173402929608,-46.65486606956848,Jardim Paulista
2018,1602317.3015935991,108,4,2,1,-23.58346330358002,-46.64089909590327,Vila Mariana
2021,2200000.0,127,4,2,2,-23.600442,-46.6885746,Brooklin Paulista
2022,1280000.0,152,4,2,2,-23.61966705,-46.67623815,Campo Belo
2018,1990000.0,157,4,2,2,-23.546324355688625,-46.6879021754491,Sumaré
2018,1051000.0,127,4,2,2,-23.599884407391052,-46.619305864115525,Vila Firmiano Pinto
2018,1150000.0,92,4,2,2,-23.489349609528432,-46.61154931796042,Santana
2018,999000.0,109,4,2,2,-23.614104,-46.63456180892015,Saúde
2018,1900000.0,151,4,2,3,-23.586735681155883,-46.63157253064555,Vila Mariana
2018,2352000.0,184,4,2,3,-23.5260364191415,-46.69610525008134,Vila Romana
2018,1481000.0,138,4,2,3,-23.623688666394383,-46.69726636883776,Santo Amaro
2023,950000.0,125,4,2,3,-23.564673652104112,-46.59993743291082,Mooca
2021,2128000.0,157,4,2,3,-23.517790093105983,-46.71781261398835,Vila Anastácio
2018,11600000.0,600,4,2,6,-23.5477465,-46.66154329655573,Consolação
2018,17000000.0,397,4,2,5,-23.562037739374706,-46.66598963198932,Cerqueira César
2018,4665000.0,310,5,2,4,-23.529227155873397,-46.65621525258372,Santa Cecília
2018,1900000.0,199,4,2,4,-23.6299339,-46.670417,Campo Belo
2018,4100000.0,165,4,2,4,-23.60085692299475,-46.66493699314566,Indianópolis
2018,2265000.0,302,4,2,4,-23.6169481,-46.6244316,Jardim da Saúde
2018,1200000.0,117,4,2,4,-23.547772389550847,-46.56069593072895,Vila Gomes Cardim
2018,1280000.0,130,4,2,4,-23.6965025,-46.3735511,Vila Pereira Barreto
2021,1070000.0,122,4,3,1,-23.57962552250434,-46.64724681268999,Vila Mariana
2022,1550000.0,183,4,3,1,-23.57358354528113,-46.64888425385269,Paraíso
2024,1255091.0,130,4,3,1,-23.5647753,-46.66132467659817,Jardim Paulista
2019,1228800.0,159,4,3,1,-23.61469025,-46.636377040615145,Saúde
2019,1150000.0,117,4,3,1,-23.525905,-46.6825119,Perdizes
2018,1270000.0,107,4,3,1,-23.5615998,-46.6836086,Pinheiros
2018,1360000.0,143,4,3,1,-23.543232698893373,-46.65144182915056,Higienópolis
2019,950000.0,98,4,3,1,-23.6095948,-46.6620728937951,Indianópolis
2018,723000.0,140,4,3,1,-23.49508735,-46.6255217,Santana
2020,949970.0,98,4,3,1,-23.6098459,-46.6619082,Indianópolis
2021,2845168.0,156,4,3,2,-23.53606391697074,-46.67551869609678,Perdizes
2022,1280000.0,152,4,3,2,-23.61966705,-46.67623815,Campo Belo
2020,1989990.0,160,4,3,2,-23.605947685344827,-46.66722127241379,Indianópolis
2018,2400000.0,132,4,3,2,-23.600444321903502,-46.68049524820964,Vila Olímpia
2018,2660000.0,201,4,3,2,-23.597085,-46.6628884,Moema
2024,482000.0,177,4,3,2,-23.613700053565417,-46.72583836834278,Paraisópolis
2023,1694000.0,131,4,3,2,-23.607074851682544,-46.61772878735191,Vila Gumercindo
2020,3400000.0,280,4,3,2,-22.7510569625508,-47.64905889603437,Higienópolis
2021,3000000.0,160,4,3,3,-23.6314828,-46.6972217,Santo Amaro
2018,848000.0,188,4,3,3,-23.61816914874181,-46.64424164498361,Saúde
2018,990000.0,110,4,3,3,-23.489683839805824,-46.63219025339806,Santana
2018,1080000.0,140,5,3,3,-23.5314654,-46.715664353688894,Alto da Lapa
2018,2700000.0,172,4,3,3,-23.52698465,-46.6982716,Vila Romana
2019,1100000.0,240,4,3,4,-23.6236043,-46.733948,Vila Andrade
2018,9080000.0,190,4,3,4,-23.493227,-46.6290801,Santana
2018,1690000.0,293,4,3,4,-23.5688066,-46.6533122,Jardim Paulista
